token,lisa
twist,0.027286805331001036
two,0.5470646445136631
u,0.031959802604502256
umbel,0.19319501356793695
unchecked,0.029952192883552747
underground,0.10187124909729672
understand,0.04728020054297583
unknown,0.012853786159319166
unless,-0.025367473811557587
unlike,-0.047829567848731
unsupported,0.036191739757128034
unusual,0.00022762963979222966
unwholesome,0.009874845041757958
upon,0.06655677754165876
upper,0.07378916066160668
upright,0.19586634255934704
use,0.0365372017247331
useful,0.11910934468851393
useless,0.03100714922044726
usual,0.028654767869535653
usually,-0.022593209188304757
v,0.006255751754495503
valerian,0.5100545202244661
valuable,0.0002617289493890562
vary,0.0021464539427367125
vegetable,0.1737456583248904
vernal,0.010873808384050254
vi,0.011697223903517462
vii,-0.007936548150876849
viii,-0.010098562694571761
village,0.23439706315379377
violet,0.25886565106522413
visit,0.0666382721161646
wait,0.04075690689550783
walk,0.005496394559567826
wall,1.4874988380993988
wallflower,0.5435250176598838
want,0.1013890779608389
warm,0.018048523975169456
water,0.007080938292595633
wax,0.054319447478170114
way,0.04660756948182076
weather,0.03421415379681507
weed,0.7020217373215987
weeda,0.020462565841442282
week,0.04782745014374425
weight,0.03095928875121614
welcome,-0.007264225517747348
well,0.08799322286872302
west,0.07481681566462077
wh,0.03490034531485938
whatever,0.01012139251454394
wheat,0.26408441665482624
wheatfield,0.021313174975395335
wherever,0.03397474993503174
white,0.7395668173154216
whole,-0.06261673121733304
wholesome,0.040783766408566194
whose,-0.005765991661915264
wife,0.03356447919796057
wild,0.3121621671273437
wildflower,-0.011536322765385099
william,0.039192204797178824
willow,-0.10468498480112191
wind,0.13037628234771498
window,0.018848760114204142
wine,0.0016266379426330409
wing,-0.00837564313642433
winter,0.1760790239329153
wish,0.12017550365996732
wither,-0.004135743502757013
without,-0.023894154544001622
wonder,0.0122215534382575
wonderful,0.03285807734234572
wood,0.21428774551511354
woodpile,-0.010506245756308012
woody,0.03635590460315651
woolly,0.006051225129226245
word,0.011285830671816946
work,0.040008859516913194
worse,0.05618402903664507
would,1.0498608792805628
wound,0.0732497864154394
wrap,0.0077132376990578354
wrinkle,0.011963127685891741
wrong,0.05278039221625812
x,0.009214048945198044
xi,0.004673487519108249
xii,-0.004739817536578887
yard,0.021653563927713948
year,1.1906757924703033
yellow,1.0615076243504735
yes,-0.07891292658337196
yet,0.075382889765048
young,0.024354122335708814
