input_file,n_groups,n_tests,use_prior,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/elements_pp/e45_pp_wostw.txt,7,10,False,156,0.5448299038859676,0.378510638297872340425531915,0.6404255319148936170212765959,0.4095744680851063829787234043,1
corpora/elements_pp/e46_pp_wostw.txt,9,10,False,156,0.531383774881541,0.4159356725146198830409356726,0.5833333333333333333333333331,0.5260964912280701754385964912,1
corpora/elements_pp/e47_pp_wostw.txt,8,10,False,156,0.6166364338410915,0.4705167173252279635258358662,0.5957446808510638297872340429,0.5457446808510638297872340424,1
corpora/elements_pp/e48_pp_wostw.txt,8,10,False,156,0.5341470332571591,0.4581488933601609657947686117,0.547283702213279678068410463,0.5408450704225352112676056338,1
corpora/elements_pp/e49_pp_wostw.txt,3,10,False,156,0.2450870320994582,0.5573459715639810426540284361,0.601895734597156398104265403,0.5573459715639810426540284361,1
corpora/elements_pp/e4_pp_wostw.txt,7,10,False,156,0.41431144448114726,0.4265765765765765765765765766,0.5405405405405405405405405402,0.531981981981981981981981982,1
corpora/elements_pp/e50_pp_wostw.txt,10,10,False,156,0.4919321963392413,0.4397567221510883482714468629,0.633802816901408450704225352,0.5331626120358514724711907809,1
corpora/elements_pp/e51_pp_wostw.txt,4,10,False,156,0.4302828512412952,0.5656565656565656565656565659,0.575757575757575757575757576,0.5656565656565656565656565659,1
corpora/elements_pp/e52_pp_wostw.txt,8,10,False,156,0.5504248669367615,0.5201046337817638266068759342,0.544095665171898355754857997,0.5692825112107623318385650224,1
corpora/elements_pp/e53_pp_wostw.txt,9,10,False,156,0.6195433222220403,0.4639554794520547945205479452,0.5488013698630136986301369861,0.5361301369863013698630136985,1
corpora/elements_pp/e54_pp_wostw.txt,8,10,False,156,0.505721837289008,0.4954773869346733668341708543,0.530988274706867671691792295,0.5646566164154103852596314908,1
corpora/elements_pp/e55_pp_wostw.txt,2,10,False,156,0.0,0.325,0.675,0.325,1
corpora/elements_pp/e56_pp_wostw.txt,11,10,False,156,0.5590147646261243,0.571406331084587441619097042,0.5692786715101193565127140631,0.6865594187856772184743124026,1
corpora/elements_pp/e57_pp_wostw.txt,7,10,False,156,0.5757302927097455,0.5129554655870445344129554656,0.5668016194331983805668016191,0.5129554655870445344129554656,1
corpora/elements_pp/e58_pp_wostw.txt,11,10,False,156,0.5919104173032,0.4229263746505125815470643058,0.577819198508853681267474371,0.5597390493942218080149114632,1
corpora/elements_pp/e59_pp_wostw.txt,6,10,False,156,0.5908967108031246,0.3596026490066225165562913908,0.6092715231788079470198675499,0.3713576158940397350993377484,1
corpora/elements_pp/e5_pp_wostw.txt,7,10,False,156,0.4902762095150434,0.446233766233766233766233766,0.5844155844155844155844155841,0.453246753246753246753246753,1
corpora/elements_pp/e60_pp_wostw.txt,9,10,False,156,0.5619437972519774,0.475000000000000000000000000,0.6359649122807017543859649121,0.5648026315789473684210526317,1
corpora/elements_pp/e61_pp_wostw.txt,10,10,False,156,0.5259895259261144,0.5210325047801147227533460804,0.548757170172084130019120459,0.5579349904397705544933078394,1
corpora/elements_pp/e62_pp_wostw.txt,4,10,False,156,0.28617882992885624,0.5175675675675675675675675676,0.608108108108108108108108108,0.5324324324324324324324324324,1
corpora/elements_pp/e63_pp_wostw.txt,9,10,False,156,0.41895481652999955,0.5510702441965631594814591499,0.548085619535725052758516732,0.7538739825143201688272535423,1
corpora/elements_pp/e64_pp_wostw.txt,8,10,False,156,0.5745505176666413,0.4507668711656441717791411044,0.5996932515337423312883435581,0.5015337423312883435582822086,1
corpora/elements_pp/e65_pp_wostw.txt,8,10,False,156,0.4937192592785313,0.4783132530120481927710843374,0.584691708008504606661941885,0.610418143160878809355067328,1
corpora/elements_pp/e66_pp_wostw.txt,11,10,False,156,0.6092252884281371,0.5114478114478114478114478114,0.5535353535353535353535353538,0.5787878787878787878787878788,1
corpora/elements_pp/e67_pp_wostw.txt,5,10,False,156,0.4910521035690539,0.448700564971751412429378531,0.557062146892655367231638418,0.5091525423728813559322033897,1
corpora/elements_pp/e68_pp_wostw.txt,8,10,False,156,0.542448032133977,0.4182819383259911894273127751,0.5881057268722466960352422909,0.4392070484581497797356828192,1
corpora/elements_pp/e69_pp_wostw.txt,8,10,False,156,0.3739046791508026,0.4861635220125786163522012579,0.6257861635220125786163522011,0.5056603773584905660377358491,1
corpora/elements_pp/e6_pp_wostw.txt,6,10,False,156,0.37638841752967866,0.439090909090909090909090909,0.568181818181818181818181818,0.4513636363636363636363636363,1
corpora/elements_pp/e70_pp_wostw.txt,8,10,False,156,0.49179949333630324,0.656933483652762119503945885,0.5422773393461104847801578351,0.7193912063134160090191657272,1
corpora/elements_pp/e71_pp_wostw.txt,9,10,False,156,0.6036576893997768,0.5036471586089906700593723493,0.553859202714164546225614928,0.5821882951653944020356234099,1
corpora/elements_pp/e72_pp_wostw.txt,10,10,False,156,0.5936974811947913,0.5358695652173913043478260871,0.580745341614906832298136646,0.6279503105590062111801242236,1
corpora/elements_pp/e73_pp_wostw.txt,9,10,False,156,0.6162136922815057,0.4825376884422110552763819096,0.581658291457286432160804020,0.5219849246231155778894472363,1
corpora/elements_pp/e74_pp_wostw.txt,8,10,False,156,0.5893995322015,0.4896240601503759398496240602,0.542857142857142857142857143,0.5195488721804511278195488722,1
