input_file,n_groups,n_tests,use_prior,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/wiki50_pp/4823815_pp_wostw.txt,4,20,False,184,0.517376472551697,0.3894984326018808777429467081,0.56739811912225705329153605,0.4241379310344827586206896548,1
corpora/wiki50_pp/5160544_pp_wostw.txt,8,20,False,184,0.5361736235648548,0.4475359342915811088295687887,0.6242299794661190965092402465,0.4748459958932238193018480496,1
corpora/wiki50_pp/582816_pp_wostw.txt,6,20,False,184,0.4024642029327534,0.5307553956834532374100719425,0.55395683453237410071942446,0.5836330935251798561151079135,1
corpora/wiki50_pp/599217_pp_wostw.txt,3,20,False,184,0.19276426538248015,0.59062500000000000000000000,0.691810344827586206896551723,0.6223060344827586206896551725,1
corpora/wiki50_pp/6146176_pp_wostw.txt,8,20,False,184,0.5135363302921643,0.5256595744680851063829787235,0.5625531914893617021276595735,0.6003404255319148936170212765,1
corpora/wiki50_pp/6261767_pp_wostw.txt,6,20,False,184,0.4205861231614335,0.51297468354430379746835443,0.575949367088607594936708861,0.566772151898734177215189873,1
corpora/wiki50_pp/6540154_pp_wostw.txt,4,20,False,184,0.0022092574980857485,0.42875,0.5875,0.4525,1
corpora/wiki50_pp/6544206_pp_wostw.txt,5,20,False,184,0.4771323968374073,0.3835766423357664233576642336,0.5547445255474452554744525545,0.5017031630170316301703163015,1
corpora/wiki50_pp/7150404_pp_wostw.txt,4,20,False,184,0.6232833179155588,0.2046979865771812080536912752,0.6812080536912751677852348995,0.2046979865771812080536912752,1
corpora/wiki50_pp/7370490_pp_wostw.txt,3,20,False,184,0.0,0.393442622950819672131147541,0.606557377049180327868852459,0.393442622950819672131147541,1
corpora/wiki50_pp/7445232_pp_wostw.txt,3,20,False,184,0.0025629991920879088,0.4009090909090909090909090909,0.6,0.4040909090909090909090909091,1
corpora/wiki50_pp/751683_pp_wostw.txt,3,20,False,184,0.369856040339339,0.5218631178707224334600760455,0.596958174904942965779467681,0.5427756653992395437262357415,1
corpora/wiki50_pp/7674758_pp_wostw.txt,3,20,False,184,0.03332054938152836,0.4015923566878980891719745225,0.6305732484076433121019108285,0.4200636942675159235668789811,1
corpora/wiki50_pp/8718322_pp_wostw.txt,13,20,False,184,0.5329876564217068,0.543217665615141955835962145,0.57807570977917981072555205,0.654337539432176656151419558,1
corpora/wiki50_pp/910628_pp_wostw.txt,4,20,False,184,0.37839811302302373,0.5180138568129330254041570435,0.5819861431870669745958429565,0.549422632794457274826789838,1
corpora/wiki50_pp/9387798_pp_wostw.txt,7,20,False,184,0.4972233600562319,0.4812693498452012383900928792,0.6006191950464396284829721365,0.569040247678018575851393189,1
corpora/wiki50_pp/961796_pp_wostw.txt,5,20,False,184,0.43193484194404963,0.549315068493150684931506849,0.5567514677103718199608610575,0.6344422700587084148727984335,1
corpora/wiki50_pp/9652769_pp_wostw.txt,4,20,False,184,0.37014689147119856,0.4509803921568627450980392156,0.627450980392156862745098039,0.4549019607843137254901960784,1
corpora/wiki50_pp/988580_pp_wostw.txt,10,20,False,184,0.5645969165899656,0.4016546329723225030084235860,0.637184115523465703971119133,0.50980746089049338146811071,1
