input_file,n_groups,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/cities_pp/c35_pp_wostw.txt,10,292,0.7231158591781048,0.4661406969099276791584483892,0.5618014464168310322156476003,0.5802103879026955950032873110,1
corpora/cities_pp/c36_pp_wostw.txt,16,292,0.6490230704410757,0.5669683257918552036199095023,0.5723981900452488687782805430,0.9904977375565610859728506787,1
corpora/cities_pp/c37_pp_wostw.txt,16,292,0.6270545180741385,0.4946328896522112494632889652,0.5989695148132245598969514813,0.8145126663804207814512666380,1
corpora/cities_pp/c38_pp_wostw.txt,11,292,0.7581244962775453,0.3963963963963963963963963964,0.5232732732732732732732732733,0.7271021021021021021021021021,1
corpora/cities_pp/c39_pp_wostw.txt,15,292,0.7522438298747237,0.5510143198090692124105011933,0.5874105011933174224343675418,0.6867541766109785202863961814,1
corpora/cities_pp/c3_pp_wostw.txt,14,292,0.7284276234663605,0.4053571428571428571428571429,0.6375,0.6467857142857142857142857143,1
corpora/cities_pp/c40_pp_wostw.txt,15,292,0.6716509858098952,0.5562726906010488100040338846,0.5562726906010488100040338846,1,1
corpora/cities_pp/c41_pp_wostw.txt,16,292,0.7177985949542,0.4989140552280484021098355569,0.6047161030096183679801427242,0.7539559416692522494570276140,1
corpora/cities_pp/c42_pp_wostw.txt,13,292,0.708864780665804,0.4588518667201926936973103171,0.5507828181453231633881975110,0.7209955841027699718988358089,1
corpora/cities_pp/c43_pp_wostw.txt,9,292,0.5177566176676726,0.5905325443786982248520710059,0.6272189349112426035502958580,0.9633136094674556213017751479,1
corpora/cities_pp/c44_pp_wostw.txt,14,292,0.7621794073067636,0.4653328734046222835460503622,0.5360469127285270783028630562,0.8278716798896171093480510521,1
corpora/cities_pp/c45_pp_wostw.txt,8,292,0.5204792205643418,0.703125,0.6207386363636363636363636364,0.953125,1
corpora/cities_pp/c46_pp_wostw.txt,13,292,0.7466521940006993,0.4666033554922443811332700222,0.6429249762583095916429249763,0.5409939854384298828743273188,1
corpora/cities_pp/c47_pp_wostw.txt,10,292,0.6149818949980582,0.4971127290986693447150389154,0.5312578458448405724328395682,0.6982174240522219432588501130,1
corpora/cities_pp/c48_pp_wostw.txt,12,292,0.8065913543939143,0.4063499876938222987939945853,0.5808515874969234555746984986,0.4860940191976372138813684470,1
corpora/cities_pp/c49_pp_wostw.txt,15,292,0.6794907385135671,0.6102756892230576441102756892,0.5689223057644110275689223058,0.8216374269005847953216374269,1
corpora/cities_pp/c4_pp_wostw.txt,11,292,0.7585551440717688,0.3541059988351776354105998835,0.6089108910891089108910891089,0.4187536400698893418753640070,1
corpora/cities_pp/c50_pp_wostw.txt,11,292,0.491126586898437,0.5027522935779816513761467890,0.6165137614678899082568807339,0.8330275229357798165137614679,1
corpora/cities_pp/c51_pp_wostw.txt,12,292,0.7100293773539814,0.4208144796380090497737556561,0.5307045895281189398836457660,0.8416289592760180995475113122,1
corpora/cities_pp/c52_pp_wostw.txt,12,292,0.5790985116864582,0.4680134680134680134680134680,0.5414141414141414141414141414,0.8828282828282828282828282828,1
corpora/cities_pp/c53_pp_wostw.txt,13,292,0.6982134372903788,0.5317769130998702983138780804,0.5674448767833981841763942931,0.7099005620406398616515348033,1
corpora/cities_pp/c54_pp_wostw.txt,11,292,0.6928038857787441,0.4285291506362829239419946730,0.6200059189109203906481207458,0.5617046463450725066587747854,1
corpora/cities_pp/c55_pp_wostw.txt,16,292,0.7092896836612492,0.6145637162586315128688010044,0.5828625235404896421845574388,0.7410546139359698681732580038,1
corpora/cities_pp/c56_pp_wostw.txt,14,292,0.7773484318004781,0.5971499660710246550554173264,0.6190907034607554851843474327,0.6482696222574078262836462339,1
corpora/cities_pp/c57_pp_wostw.txt,10,292,0.7366642977056205,0.4947468958930276981852913085,0.5272206303724928366762177650,0.7574021012416427889207258835,1
corpora/cities_pp/c58_pp_wostw.txt,15,292,0.67108862516964,0.4958419958419958419958419958,0.5919958419958419958419958420,0.8180873180873180873180873181,1
corpora/cities_pp/c59_pp_wostw.txt,14,292,0.6443328727862963,0.5888830624016780283167278448,0.5804929208180388044048243314,0.9622443628736234923964341898,1
corpora/cities_pp/c5_pp_wostw.txt,12,292,0.7899085931616131,0.3625399950775289195175978341,0.5589465911887767659365001231,0.3923209451144474526212158504,1
corpora/cities_pp/c60_pp_wostw.txt,13,292,0.7074219699954771,0.4554005838469023678235484917,0.5484917288355497891663963672,0.7927343496594226402854362634,1
corpora/cities_pp/c61_pp_wostw.txt,19,292,0.7208015163821568,0.5735080058224163027656477438,0.6106259097525473071324599709,0.9395924308588064046579330422,1
corpora/cities_pp/c62_pp_wostw.txt,14,292,0.7352587103835888,0.5238963881794965341116380883,0.5523531557825611090842758117,0.7898577161619846771251368114,1
corpora/cities_pp/c63_pp_wostw.txt,10,292,0.5932967356507123,0.5913591359135913591359135914,0.5913591359135913591359135914,1,1
corpora/cities_pp/c64_pp_wostw.txt,12,292,0.7331237073833973,0.4891891891891891891891891892,0.5681081081081081081081081081,0.5954054054054054054054054054,1
corpora/cities_pp/c65_pp_wostw.txt,17,292,0.6622656754267902,0.5088838268792710706150341686,0.5936218678815489749430523918,0.8806378132118451025056947608,1
corpora/cities_pp/c66_pp_wostw.txt,12,292,0.6229969514471593,0.5679275439531166755460841769,0.5950985615343633457645178476,0.9531166755460841768779968034,1
corpora/cities_pp/c67_pp_wostw.txt,13,292,0.7419226725569571,0.4465721945614707008808885484,0.5174262734584450402144772118,0.6633473764841057066258138644,1
corpora/cities_pp/c68_pp_wostw.txt,12,292,0.747389093099495,0.6388425153032832498608792432,0.6438508625486922648859209794,0.9137451307735114079020589872,1
corpora/cities_pp/c69_pp_wostw.txt,9,292,0.5640838565034869,0.5877458396369137670196671710,0.5718608169440242057488653555,0.8426626323751891074130105900,1
corpora/cities_pp/c6_pp_wostw.txt,13,292,0.7233435258444184,0.5568935856475792578028999754,0.5844187761120668468911280413,0.5925288768739247972474809536,1
corpora/cities_pp/c70_pp_wostw.txt,9,292,0.6846632333288628,0.4744623655913978494623655914,0.6411290322580645161290322581,0.4919354838709677419354838710,1
corpora/cities_pp/c71_pp_wostw.txt,22,292,0.7578190595599855,0.4810220329568598407702277356,0.6178485465654508424365858174,0.6093316052582855026846880207,1
corpora/cities_pp/c72_pp_wostw.txt,14,292,0.6211379470258865,0.6160824742268041237113402062,0.6206185567010309278350515464,0.7806185567010309278350515464,1
corpora/cities_pp/c73_pp_wostw.txt,11,292,0.7218654666052414,0.4402945817990531299316149395,0.5849552866912151499210941610,0.7285639137296159915833771699,1
corpora/cities_pp/c74_pp_wostw.txt,17,292,0.6587705692632169,0.5065184049079754601226993865,0.5881901840490797546012269939,0.9183282208588957055214723926,1
corpora/cities_pp/c75_pp_wostw.txt,9,292,0.7610362403113725,0.4303278688524590163934426230,0.5461065573770491803278688525,0.5087090163934426229508196721,1
corpora/cities_pp/c76_pp_wostw.txt,12,292,0.7248196587748807,0.4563685636856368563685636856,0.5441734417344173441734417344,0.7788617886178861788617886179,1
corpora/cities_pp/c77_pp_wostw.txt,13,292,0.7038423433096495,0.5735339745578653428482780019,0.5797393732547316165063605337,1,1
corpora/cities_pp/c78_pp_wostw.txt,17,292,0.7133634613466427,0.5768830267268309614717112114,0.5834779590419993057965984033,0.9461992363762582436653939604,1
corpora/cities_pp/c79_pp_wostw.txt,11,292,0.5376934618624817,0.4122541603630862329803328290,0.5854765506807866868381240545,0.8267776096822995461422087746,1
corpora/cities_pp/c7_pp_wostw.txt,18,292,0.6948859259695649,0.6082240161453077699293642785,0.5827447023208879919273461150,0.8630171543895055499495459132,1
corpora/cities_pp/c80_pp_wostw.txt,16,292,0.7272467764927555,0.4757863205192211682476285572,0.5943584623065401897154268597,0.5641537693459810284573140290,1
corpora/cities_pp/c81_pp_wostw.txt,13,292,0.6468130413704976,0.5051264524948735475051264525,0.5269993164730006835269993165,0.9610389610389610389610389610,1
corpora/cities_pp/c82_pp_wostw.txt,15,292,0.5777886140458919,0.6429026098026734563971992362,0.6460852959898154042011457670,0.9789942711648631444939528962,1
corpora/cities_pp/c83_pp_wostw.txt,14,292,0.6724523741737002,0.4929962418858899897505978818,0.6245302357362487188247352238,0.6347796378544584899214212504,1
corpora/cities_pp/c84_pp_wostw.txt,14,292,0.5857388729290811,0.5950226244343891402714932127,0.6408371040723981900452488688,0.9072398190045248868778280543,1
corpora/cities_pp/c85_pp_wostw.txt,14,292,0.7413929676162211,0.5070814952403064778267935918,0.6124912932435570002321801718,0.5716275830044114232644532157,1
corpora/cities_pp/c86_pp_wostw.txt,11,292,0.7313699670963065,0.4638675817521194993944287444,0.5236172789664917238595074687,0.6261606782398062171982236577,1
corpora/cities_pp/c87_pp_wostw.txt,12,292,0.6802527958970579,0.4848484848484848484848484848,0.6151062867480777928539122569,0.6861148801447308909995477160,1
corpora/cities_pp/c88_pp_wostw.txt,13,292,0.6276891549282015,0.5982783357245337159253945481,0.5982783357245337159253945481,1,1
corpora/cities_pp/c89_pp_wostw.txt,13,292,0.5760700255289535,0.5442846328538985616956850871,0.5442846328538985616956850871,1,1
corpora/cities_pp/c8_pp_wostw.txt,14,292,0.776343281187364,0.5825958702064896755162241888,0.5271386430678466076696165192,0.5914454277286135693215339233,1
corpora/cities_pp/c90_pp_wostw.txt,15,292,0.6247718554417643,0.6327134404057480980557903635,0.6200338123415046491969568893,0.9995773457311918850380388842,1
corpora/cities_pp/c91_pp_wostw.txt,14,292,0.7528585397482764,0.4461152882205513784461152882,0.6232247284878863826232247285,0.6904761904761904761904761905,1
corpora/cities_pp/c92_pp_wostw.txt,12,292,0.6509025108534984,0.5279151943462897526501766784,0.5787985865724381625441696113,0.8742049469964664310954063604,1
corpora/cities_pp/c93_pp_wostw.txt,12,292,0.5847679875209804,0.6281895504252733900364520049,0.6281895504252733900364520049,1,1
corpora/cities_pp/c94_pp_wostw.txt,13,292,0.6741820065536772,0.5496453900709219858156028369,0.6657801418439716312056737589,0.7969858156028368794326241135,1
corpora/cities_pp/c95_pp_wostw.txt,17,292,0.7348841368219955,0.4930117840504247739106604549,0.6149630035626198958618799671,0.7015620718004932858317347218,1
corpora/cities_pp/c96_pp_wostw.txt,13,292,0.7171623250873749,0.4580255204835460040295500336,0.5845086187597940452205059324,0.6342064025072755764495186926,1
corpora/cities_pp/c97_pp_wostw.txt,6,292,0.40498617525196806,0.5854126679462571976967370441,0.5854126679462571976967370441,1,1
corpora/cities_pp/c98_pp_wostw.txt,17,292,0.7022411528037515,0.5965366784837742023452413417,0.5863103354240523588764657758,0.7233433324243250613580583583,1
corpora/cities_pp/c99_pp_wostw.txt,10,292,0.7391493651520642,0.54,0.6034615384615384615384615385,0.5523076923076923076923076923,1
corpora/cities_pp/c9_pp_wostw.txt,15,292,0.7097781367712284,0.5181481481481481481481481481,0.5977777777777777777777777778,0.6466666666666666666666666667,1
