Input file: The_WW_of_Oz_nouns.txt | Similarity tag: wesim | Neighbourhood range: 20 | Number of groups: 2 | Alpha: 1 | Beta: 100 | Kappa: 0.6 | Convergence threshold: 1e-05
group;token;id_token;percent
1;oz;6075;100.0
1;scarecrow;1631;100.0
1;oz;3809;100.0
1;scarecrow;1398;100.0
1;scarecrow;6717;100.0
1;scarecrow;2455;100.0
1;scarecrow;7336;100.0
1;scarecrow;3759;100.0
1;scarecrow;2329;100.0
1;oz;6086;100.0
1;scarecrow;3755;100.0
1;scarecrow;2659;100.0
1;scarecrow;2817;100.0
1;scarecrow;4106;100.0
1;scarecrow;1937;100.0
1;scarecrow;2676;100.0
1;scarecrow;2392;100.0
1;oz;1438;100.0
1;scarecrow;1279;100.0
1;oz;3772;100.0
1;scarecrow;1052;100.0
1;oz;6485;100.0
1;oz;3780;100.0
1;oz;1429;100.0
1;scarecrow;3747;100.0
1;scarecrow;1265;100.0
1;scarecrow;2997;100.0
1;scarecrow;7666;100.0
1;oz;3093;100.0
1;scarecrow;5715;100.0
1;scarecrow;1663;100.0
1;scarecrow;1273;100.0
1;scarecrow;7101;100.0
1;scarecrow;5986;100.0
1;oz;6061;100.0
1;oz;6476;100.0
1;oz;3086;100.0
1;scarecrow;940;100.0
1;oz;499;100.0
1;scarecrow;2385;100.0
1;scarecrow;5951;100.0
1;scarecrow;5946;100.0
1;oz;4953;100.0
1;scarecrow;1057;100.0
1;scarecrow;5938;100.0
1;scarecrow;1249;100.0
1;scarecrow;1232;100.0
1;scarecrow;7325;100.0
1;scarecrow;3297;100.0
1;oz;5545;100.0
1;scarecrow;6576;100.0
1;scarecrow;6712;100.0
1;scarecrow;1388;100.0
1;oz;3683;100.0
1;scarecrow;2271;100.0
1;oz;6344;100.0
1;scarecrow;1358;100.0
1;scarecrow;4423;100.0
1;oz;3876;100.0
1;scarecrow;2856;100.0
1;oz;612;100.0
1;scarecrow;1999;100.0
1;scarecrow;1227;100.0
1;scarecrow;4060;100.0
1;scarecrow;5932;100.0
1;scarecrow;935;100.0
1;scarecrow;2567;100.0
1;oz;984;100.0
1;oz;1418;100.0
1;scarecrow;5853;100.0
1;oz;1421;100.0
1;oz;5546;100.0
1;scarecrow;5049;100.0
1;scarecrow;2262;100.0
1;scarecrow;1289;100.0
1;oz;996;100.0
1;oz;3097;100.0
1;scarecrow;6379;100.0
1;scarecrow;7307;100.0
1;scarecrow;1256;100.0
1;scarecrow;7298;100.0
1;scarecrow;1301;100.0
1;oz;5463;100.0
1;oz;5460;100.0
1;scarecrow;1311;100.0
1;oz;988;100.0
1;scarecrow;2012;100.0
1;scarecrow;5973;100.0
1;scarecrow;5980;100.0
1;oz;4344;100.0
1;oz;3064;100.0
1;oz;607;100.0
1;oz;6109;100.0
1;scarecrow;1205;100.0
1;scarecrow;7274;100.0
1;oz;643;100.0
1;scarecrow;2005;100.0
1;oz;5468;100.0
1;oz;6316;100.0
1;scarecrow;5961;100.0
1;oz;3076;100.0
1;oz;997;100.0
1;scarecrow;6596;100.0
1;scarecrow;3499;100.0
1;scarecrow;6595;100.0
1;scarecrow;6620;100.0
1;oz;7534;100.0
1;oz;1484;100.0
1;oz;3104;100.0
1;oz;6350;100.0
1;oz;3226;100.0
1;scarecrow;3198;100.0
1;scarecrow;1077;100.0
1;oz;4637;100.0
1;oz;5452;100.0
1;oz;5475;100.0
1;scarecrow;1088;100.0
1;scarecrow;1332;100.0
1;oz;6037;100.0
1;oz;3667;100.0
1;scarecrow;7286;100.0
1;oz;6020;100.0
1;scarecrow;5694;100.0
1;scarecrow;897;100.0
1;scarecrow;1324;100.0
1;scarecrow;7280;100.0
1;oz;3848;100.0
1;oz;1707;100.0
1;oz;5482;100.0
1;oz;5127;100.0
1;scarecrow;1095;100.0
1;oz;3731;100.0
1;scarecrow;904;100.0
1;oz;3232;100.0
1;oz;3243;100.0
1;oz;3661;100.0
1;oz;6050;100.0
1;oz;3056;100.0
1;oz;5378;100.0
1;scarecrow;1107;100.0
1;oz;3933;100.0
1;oz;875;100.0
1;scarecrow;6899;100.0
1;oz;6324;100.0
1;oz;1014;100.0
1;scarecrow;6699;100.0
1;oz;3825;100.0
1;oz;5647;100.0
1;oz;3645;100.0
1;oz;3054;100.0
1;oz;6307;100.0
1;oz;6004;100.0
1;oz;6010;100.0
1;scarecrow;7072;100.0
1;scarecrow;7076;100.0
1;scarecrow;6890;100.0
1;oz;7496;100.0
1;oz;6656;100.0
1;oz;6674;100.0
1;oz;6667;100.0
1;woodman;4269;100.0
1;scarecrow;1119;100.0
1;oz;5072;100.0
1;oz;7737;100.0
1;oz;5859;100.0
1;oz;3920;100.0
1;oz;3127;100.0
1;oz;3253;100.0
1;oz;5874;100.0
1;oz;5878;100.0
1;oz;3752;100.0
1;oz;886;100.0
1;oz;5945;100.0
1;oz;5989;100.0
1;oz;1220;100.0
1;oz;1626;100.0
1;oz;2295;100.0
1;oz;3554;100.0
1;oz;3558;100.0
1;oz;6281;100.0
1;oz;5891;100.0
1;oz;5529;100.0
1;oz;574;100.0
1;woodman;4272;100.0
1;oz;3432;100.0
1;oz;2992;100.0
1;oz;6374;100.0
1;oz;5502;100.0
1;oz;5656;100.0
1;oz;3543;100.0
1;oz;5955;100.0
1;oz;5934;100.0
1;oz;3909;100.0
1;oz;5516;100.0
1;oz;6214;100.0
1;oz;5525;100.0
1;oz;6197;100.0
1;oz;3901;100.0
1;oz;729;100.0
1;oz;6136;100.0
1;glinda;7571;100.0
1;oz;5738;100.0
1;oz;2545;100.0
1;oz;5682;100.0
1;oz;1961;100.0
1;woodman;2192;100.0
1;woodman;3974;100.0
1;glinda;7592;100.0
1;oz;2966;100.0
1;oz;6226;100.0
1;oz;3490;100.0
1;woodman;2779;100.0
1;oz;3266;100.0
1;woodman;4261;100.0
1;glinda;6490;100.0
