input_file,sim_tag,dist_opt,exch_opt,exch_range,alpha,beta,kappa,known_label,n_test,mean_nmi,ci95_nmi
61320_199211_pp.txt,w2v,max_minus,u,15,1,5,1,0,5,0.08885650306414863,0.00935173943891364
61320_199211_pp.txt,w2v,max_minus,u,15,1,10,0,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,1,10,0.25,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,1,10,0.5,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,1,10,0.75,0,5,0.0021962895562288426,0.0038502653528638083
61320_199211_pp.txt,w2v,max_minus,u,15,1,10,1,0,5,0.07681638720582026,0.012158328091691453
61320_199211_pp.txt,w2v,max_minus,u,15,1,50,0,0,5,0.006560534775779744,0.002595598455574394
61320_199211_pp.txt,w2v,max_minus,u,15,1,50,0.25,0,5,0.005974972354833491,0.0013350878829772384
61320_199211_pp.txt,w2v,max_minus,u,15,1,50,0.5,0,5,0.00971731843006748,0.002960806794128897
61320_199211_pp.txt,w2v,max_minus,u,15,1,50,0.75,0,5,0.013225624853010357,0.0024573094302022995
61320_199211_pp.txt,w2v,max_minus,u,15,1,50,1,0,5,0.0574968336596988,0.010389972568198557
61320_199211_pp.txt,w2v,max_minus,u,15,1,100,0,0,5,0.020127583628605738,0.0019426461194394303
61320_199211_pp.txt,w2v,max_minus,u,15,1,100,0.25,0,5,0.018266238376589243,0.00524440025400079
61320_199211_pp.txt,w2v,max_minus,u,15,1,100,0.5,0,5,0.02428745619633369,0.002858042220691974
61320_199211_pp.txt,w2v,max_minus,u,15,1,100,0.75,0,5,0.026599257255088278,0.0038122752059456424
61320_199211_pp.txt,w2v,max_minus,u,15,1,100,1,0,5,0.04822441323919406,0.008461761743397807
61320_199211_pp.txt,w2v,max_minus,u,15,1,200,0,0,5,0.01705462650244627,0.0027416890170076326
61320_199211_pp.txt,w2v,max_minus,u,15,1,200,0.25,0,5,0.01942741560600928,0.0016180001888187632
61320_199211_pp.txt,w2v,max_minus,u,15,1,200,0.5,0,5,0.020360746488654366,0.0020265772601328713
61320_199211_pp.txt,w2v,max_minus,u,15,1,200,0.75,0,5,0.021126517533334027,0.0010382287429733063
61320_199211_pp.txt,w2v,max_minus,u,15,1,200,1,0,5,0.02387324536926978,0.0027677227430827284
61320_199211_pp.txt,w2v,max_minus,u,15,2,5,0,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,2,5,0.25,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,2,5,0.5,0,5,0.03055932305820853,0.014924584672691529
61320_199211_pp.txt,w2v,max_minus,u,15,2,5,0.75,0,5,0.0900739847339683,0.01201893518921349
61320_199211_pp.txt,w2v,max_minus,u,15,2,5,1,0,5,0.11281213598066953,0.018112768630411218
61320_199211_pp.txt,w2v,max_minus,u,15,2,10,0,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,2,10,0.25,0,5,3.4975378935386826e-16,0.0
61320_199211_pp.txt,w2v,max_minus,u,15,2,10,0.5,0,5,0.05741414104188303,0.007941531462727459
61320_199211_pp.txt,w2v,max_minus,u,15,2,10,0.75,0,5,0.06243581819960257,0.009540560813075385
61320_199211_pp.txt,w2v,max_minus,u,15,2,10,1,0,5,0.11411252199366746,0.013446444175225905
61320_199211_pp.txt,w2v,max_minus,u,15,2,50,0,0,5,0.008106791486227085,0.0029891986913319867
61320_199211_pp.txt,w2v,max_minus,u,15,2,50,0.25,0,5,0.010344657238416145,0.0014222962787208372
61320_199211_pp.txt,w2v,max_minus,u,15,2,50,0.5,0,5,0.017994961224011976,0.008031046715863075
61320_199211_pp.txt,w2v,max_minus,u,15,2,50,0.75,0,5,0.08421628864141995,0.015539765823444018
61320_199211_pp.txt,w2v,max_minus,u,15,2,50,1,0,5,0.16979135297751022,0.01548722479822428
61320_199211_pp.txt,w2v,max_minus,u,15,2,100,0,0,5,0.01957650126901323,0.0022985843443026573
61320_199211_pp.txt,w2v,max_minus,u,15,2,100,0.25,0,5,0.023461043414666857,0.0019328382943217474
61320_199211_pp.txt,w2v,max_minus,u,15,2,100,0.5,0,5,0.030033869526670608,0.0030096973127572845
61320_199211_pp.txt,w2v,max_minus,u,15,2,100,0.75,0,5,0.06601550135907977,0.006919424304692
61320_199211_pp.txt,w2v,max_minus,u,15,2,100,1,0,5,0.19606707043772345,0.018624276201888
61320_199211_pp.txt,w2v,max_minus,u,15,2,200,0,0,5,0.019542146205693632,0.0006513640753902233
61320_199211_pp.txt,w2v,max_minus,u,15,2,200,0.25,0,5,0.02227447283510513,0.004010162537166646
61320_199211_pp.txt,w2v,max_minus,u,15,2,200,0.5,0,5,0.025542145020019745,0.0031560440721078967
61320_199211_pp.txt,w2v,max_minus,u,15,2,200,0.75,0,5,0.025750969122585322,0.004118882073304806
61320_199211_pp.txt,w2v,max_minus,u,15,2,200,1,0,5,0.039737410818075976,0.006427544190084086
61320_199211_pp.txt,w2v,max_minus,u,15,5,5,0,0,5,0.04018844786517879,0.013523582628762425
61320_199211_pp.txt,w2v,max_minus,u,15,5,5,0.25,0,5,0.06317817654941962,0.010165023230991806
61320_199211_pp.txt,w2v,max_minus,u,15,5,5,0.5,0,5,0.10353160842592653,0.011761434679272929
61320_199211_pp.txt,w2v,max_minus,u,15,5,5,0.75,0,5,0.08028174815285224,0.0157488925049383
61320_199211_pp.txt,w2v,max_minus,u,15,5,5,1,0,5,0.065290594616239,0.005619834211341091
61320_199211_pp.txt,w2v,max_minus,u,15,5,10,0,0,5,0.016263550859941255,0.008946038407576955
61320_199211_pp.txt,w2v,max_minus,u,15,5,10,0.25,0,5,0.07606495872805932,0.016286690354767566
61320_199211_pp.txt,w2v,max_minus,u,15,5,10,0.5,0,5,0.11014275563341507,0.01739447757841321
61320_199211_pp.txt,w2v,max_minus,u,15,5,10,0.75,0,5,0.07001648652838328,0.011738571286825475
61320_199211_pp.txt,w2v,max_minus,u,15,5,10,1,0,5,0.08231337998033313,0.019191054667104017
61320_199211_pp.txt,w2v,max_minus,u,15,5,50,0,0,5,0.027131731730030768,0.007175033757751397
61320_199211_pp.txt,w2v,max_minus,u,15,5,50,0.25,0,5,0.08745128057618869,0.021811584476207457
61320_199211_pp.txt,w2v,max_minus,u,15,5,50,0.5,0,5,0.14120857281686452,0.02092106966824186
61320_199211_pp.txt,w2v,max_minus,u,15,5,50,0.75,0,5,0.09698496734341001,0.02272576907171192
61320_199211_pp.txt,w2v,max_minus,u,15,5,50,1,0,5,0.07406888119788928,0.015696078366050758
61320_199211_pp.txt,w2v,max_minus,u,15,5,100,0,0,5,0.04329071632600298,0.009224696681380035
61320_199211_pp.txt,w2v,max_minus,u,15,5,100,0.25,0,5,0.07610921161555473,0.019734639666743936
61320_199211_pp.txt,w2v,max_minus,u,15,5,100,0.5,0,5,0.189654407671601,0.021407036069749884
61320_199211_pp.txt,w2v,max_minus,u,15,5,100,0.75,0,5,0.14529541191912992,0.012411238321744704
61320_199211_pp.txt,w2v,max_minus,u,15,5,100,1,0,5,0.07746357184796085,0.014131268429566649
61320_199211_pp.txt,w2v,max_minus,u,15,5,200,0,0,5,0.020079396928257366,0.002416363139410268
61320_199211_pp.txt,w2v,max_minus,u,15,5,200,0.25,0,5,0.025443542649592043,0.002430934437173624
61320_199211_pp.txt,w2v,max_minus,u,15,5,200,0.5,0,5,0.03305433360497691,0.00423704467430667
61320_199211_pp.txt,w2v,max_minus,u,15,5,200,0.75,0,5,0.16166046372383086,0.0169351663408624
61320_199211_pp.txt,w2v,max_minus,u,15,5,200,1,0,5,0.12934079436220944,0.016287022892658657
61320_199211_pp.txt,w2v,max_minus,u,15,10,5,0,0,5,0.07148980117923737,0.017169757997401055
61320_199211_pp.txt,w2v,max_minus,u,15,10,5,0.25,0,5,0.08742385564306042,0.007099185916617865
61320_199211_pp.txt,w2v,max_minus,u,15,10,5,0.5,0,5,0.0830596073556505,0.02287077828285703
61320_199211_pp.txt,w2v,max_minus,u,15,10,5,0.75,0,5,0.06046265523074919,0.011835179250232291
61320_199211_pp.txt,w2v,max_minus,u,15,10,5,1,0,5,0.05089037674493683,0.006287316936856055
61320_199211_pp.txt,w2v,max_minus,u,15,10,10,0,0,5,0.07266086645182299,0.004305969963887432
61320_199211_pp.txt,w2v,max_minus,u,15,10,10,0.25,0,5,0.1005633654441205,0.019755200278745836
61320_199211_pp.txt,w2v,max_minus,u,15,10,10,0.5,0,5,0.08108173430627645,0.019714578574315376
61320_199211_pp.txt,w2v,max_minus,u,15,10,10,0.75,0,5,0.08035587673103892,0.01366719646547701
61320_199211_pp.txt,w2v,max_minus,u,15,10,10,1,0,5,0.06388722528492115,0.00859333991019876
61320_199211_pp.txt,w2v,max_minus,u,15,10,50,0,0,5,0.11129897756790064,0.01376091128268607
61320_199211_pp.txt,w2v,max_minus,u,15,10,50,0.25,0,5,0.11782778947191896,0.015664581898936283
61320_199211_pp.txt,w2v,max_minus,u,15,10,50,0.5,0,5,0.10443719290383671,0.013576449823005075
61320_199211_pp.txt,w2v,max_minus,u,15,10,50,0.75,0,5,0.09545921357759259,0.01117190823098791
61320_199211_pp.txt,w2v,max_minus,u,15,10,50,1,0,5,0.07585819808352122,0.01845399478777773
61320_199211_pp.txt,w2v,max_minus,u,15,10,100,0,0,5,0.1714332371250627,0.02956430459549965
61320_199211_pp.txt,w2v,max_minus,u,15,10,100,0.25,0,5,0.17371858383494834,0.019030871017945847
61320_199211_pp.txt,w2v,max_minus,u,15,10,100,0.5,0,5,0.11798594254700814,0.029905752602758073
61320_199211_pp.txt,w2v,max_minus,u,15,10,100,0.75,0,5,0.0971333578607826,0.016404097618122265
61320_199211_pp.txt,w2v,max_minus,u,15,10,100,1,0,5,0.08628574246567253,0.011538617378095355
61320_199211_pp.txt,w2v,max_minus,u,15,10,200,0,0,5,0.025047443907968155,0.003999206199944768
61320_199211_pp.txt,w2v,max_minus,u,15,10,200,0.25,0,5,0.06236324497334739,0.01693208312172738
61320_199211_pp.txt,w2v,max_minus,u,15,10,200,0.5,0,5,0.15720584608935786,0.01555193103903545
61320_199211_pp.txt,w2v,max_minus,u,15,10,200,0.75,0,5,0.09904870978096218,0.02264246753948804
61320_199211_pp.txt,w2v,max_minus,u,15,10,200,1,0,5,0.09138206436779128,0.01144143628421592
61320_199211_pp.txt,w2v,max_minus,u,15,30,5,0,0,5,0.07327824416840671,0.011804499641764998
61320_199211_pp.txt,w2v,max_minus,u,15,30,5,0.25,0,5,0.06807708827440934,0.011636878020244698
61320_199211_pp.txt,w2v,max_minus,u,15,30,5,0.5,0,5,0.05735637709155096,0.015360499855610029
61320_199211_pp.txt,w2v,max_minus,u,15,30,5,0.75,0,5,0.05835368443157167,0.006166617495965232
61320_199211_pp.txt,w2v,max_minus,u,15,30,5,1,0,5,0.06135624377518819,0.013149709466844427
61320_199211_pp.txt,w2v,max_minus,u,15,30,10,0,0,5,0.08022254936682031,0.013141167713250083
61320_199211_pp.txt,w2v,max_minus,u,15,30,10,0.25,0,5,0.06736959922249355,0.0031530073481017087
61320_199211_pp.txt,w2v,max_minus,u,15,30,10,0.5,0,5,0.06417243027919017,0.009550443929183706
61320_199211_pp.txt,w2v,max_minus,u,15,30,10,0.75,0,5,0.055282506411395496,0.017759897894624416
61320_199211_pp.txt,w2v,max_minus,u,15,30,10,1,0,5,0.06898527274187141,0.007951823059538256
61320_199211_pp.txt,w2v,max_minus,u,15,30,50,0,0,5,0.09151358070436792,0.013408165594440389
61320_199211_pp.txt,w2v,max_minus,u,15,30,50,0.25,0,5,0.08041911396485517,0.010828891193006954
61320_199211_pp.txt,w2v,max_minus,u,15,30,50,0.5,0,5,0.07418481415399128,0.005158280664008335
61320_199211_pp.txt,w2v,max_minus,u,15,30,50,0.75,0,5,0.06975295164046202,0.016573380346997933
61320_199211_pp.txt,w2v,max_minus,u,15,30,50,1,0,5,0.06663187896656939,0.009345472967840098
61320_199211_pp.txt,w2v,max_minus,u,15,30,100,0,0,5,0.09849639018744244,0.01603733677501801
61320_199211_pp.txt,w2v,max_minus,u,15,30,100,0.25,0,5,0.08305748060762622,0.014804046071525183
61320_199211_pp.txt,w2v,max_minus,u,15,30,100,0.5,0,5,0.0661389945809708,0.0130194241919328
61320_199211_pp.txt,w2v,max_minus,u,15,30,100,0.75,0,5,0.07371755830076702,0.010147283283211283
61320_199211_pp.txt,w2v,max_minus,u,15,30,100,1,0,5,0.05291973078310693,0.009082185448121843
61320_199211_pp.txt,w2v,max_minus,u,15,30,200,0,0,5,0.16431718485210983,0.020041588318726378
61320_199211_pp.txt,w2v,max_minus,u,15,30,200,0.25,0,5,0.10981425232418578,0.017219959758212756
61320_199211_pp.txt,w2v,max_minus,u,15,30,200,0.5,0,5,0.06913001153641672,0.010191928718719262
61320_199211_pp.txt,w2v,max_minus,u,15,30,200,0.75,0,5,0.07061094947030817,0.017818979419229976
61320_199211_pp.txt,w2v,max_minus,u,15,30,200,1,0,5,0.0715108658975887,0.007345737877926175
